날짜,지점명,담당자명,병원명,segment,activities,품목,품목규격,처방수량,처방금액,월
2025-03-15,서울1본부,서울1본부_사원5,강남_C_병원_7,일반의원,니즈환기,데이터패치,10매,31,93000,3
2025-03-22,경기남부,경기남부_사원2,상무_C_병원_7,종합병원,피드백,포트폴듀오정,100mg,63,20790,3
2025-03-22,경기남부,경기남부_사원2,상무_C_병원_7,종합병원,피드백,포트폴듀오정,50mg,321,73830,3
2025-03-19,대전지점,대전지점_사원2,수성구_C_병원_6,종합병원,피드백,포트폴듀오정,100mg,255,84150,3
2025-03-05,광주지점,광주지점_사원2,송파_C_병원_5,상급종합,PT,포트폴듀오정,250mg,291,154230,3
2025-03-05,광주지점,광주지점_사원2,송파_C_병원_5,상급종합,PT,인장캡슐,400mg,853,1829685,3
2025-03-13,서울1본부,서울1본부_사원1,상무_A_병원_9,일반의원,컨택,인장캡슐,400mg,27,57915,3
2025-03-05,대구지점,대구지점_사원3,강남_C_병원_2,상급종합,피드백,벨로정,2.5mg,486,170100,3
2025-03-03,경기북부,경기북부_사원1,마포_D_병원_6,일반의원,니즈환기,포트폴듀오정,50mg,20,4600,3
2025-03-03,경기북부,경기북부_사원1,마포_D_병원_6,일반의원,니즈환기,아키정,100mg,10,15000,3
2025-03-28,강원지점,강원지점_사원1,춘천_D_병원_2,종합병원,대면,아키정,100mg,50,75000,3
2025-03-17,충청지점,충청지점_사원5,서초_C_병원_1,상급종합,접근,포트폴듀오정,250mg,888,470640,3
2025-03-30,강원지점,강원지점_사원3,둔산_C_병원_9,상급종합,대면,벨로정,2.5mg,478,167300,3
2025-03-30,강원지점,강원지점_사원3,둔산_C_병원_9,상급종합,대면,인장캡슐,200mg,925,1137750,3
2025-03-02,서울1본부,서울1본부_사원5,춘천_C_병원_6,상급종합,컨택,포트폴듀오정,50mg,769,176870,3
2025-03-12,대전지점,대전지점_사원7,서초_A_병원_5,종합병원,니즈환기,포트폴듀오정,250mg,118,62540,3
2025-03-12,대전지점,대전지점_사원7,서초_A_병원_5,종합병원,니즈환기,담솔정,5mg,271,139565,3
2025-03-25,충청지점,충청지점_사원1,춘천_A_병원_6,상급종합,시연,담솔정,5mg,746,384190,3
2025-03-25,충청지점,충청지점_사원1,춘천_A_병원_6,상급종합,시연,포트폴듀오정,100mg,804,265320,3
2025-03-28,경기남부,경기남부_사원4,상무_A_병원_4,일반의원,피드백,포트폴듀오정,100mg,42,13860,3
2025-03-28,경기남부,경기남부_사원4,상무_A_병원_4,일반의원,피드백,포트폴듀오정,150mg,28,12040,3
2025-03-18,광주지점,광주지점_1팀장,둔산_D_병원_2,상급종합,니즈환기,데이터패치,10매,202,606000,3
2025-03-18,광주지점,광주지점_1팀장,둔산_D_병원_2,상급종합,니즈환기,베라스트정,300mg,541,286730,3
2025-03-18,경기북부,경기북부_사원3,상무_D_병원_10,일반의원,PT,담솔정,5mg,21,10815,3
2025-03-18,경기북부,경기북부_사원3,상무_D_병원_10,일반의원,PT,베라스트정,600mg,40,25200,3
2025-03-17,서울2본부,서울2본부_사원3,수원_A_병원_10,일반의원,PT,아키정,100mg,51,76500,3
2025-03-17,서울2본부,서울2본부_사원3,수원_A_병원_10,일반의원,PT,담솔정,10mg,37,31524,3
2025-03-12,서울2본부,서울2본부_사원3,상무_C_병원_7,상급종합,시연,포트폴듀오정,250mg,876,464280,3
2025-03-12,서울2본부,서울2본부_사원3,상무_C_병원_7,상급종합,시연,포트폴듀오정,100mg,400,132000,3
2025-03-13,서울1본부,서울1본부_사원6,상무_B_병원_8,상급종합,접근,포트폴듀오정,150mg,951,408930,3
2025-03-13,서울1본부,서울1본부_사원6,상무_B_병원_8,상급종합,접근,포트폴듀오정,250mg,764,404920,3
2025-03-02,경기북부,경기북부_사원6,춘천_A_병원_6,종합병원,클로징,데이터패치,10매,135,405000,3
2025-03-19,서울2본부,서울2본부_사원2,서초_A_병원_7,종합병원,피드백,담솔정,5mg,240,123600,3
2025-03-19,서울2본부,서울2본부_사원2,서초_A_병원_7,종합병원,피드백,포트폴듀오정,50mg,290,66700,3
2025-03-12,충청지점,충청지점_사원3,송파_B_병원_8,종합병원,피드백,아키정,100mg,216,324000,3
2025-03-12,충청지점,충청지점_사원3,송파_B_병원_8,종합병원,피드백,인장캡슐,400mg,157,336765,3
2025-03-26,경기북부,경기북부_사원4,춘천_A_병원_5,상급종합,대면,아키정,100mg,226,339000,3
2025-03-30,강원지점,강원지점_사원7,수성구_D_병원_4,일반의원,대면,베라스트정,600mg,30,18900,3
2025-03-30,강원지점,강원지점_사원7,수성구_D_병원_4,일반의원,대면,포트폴듀오정,150mg,32,13760,3
2025-03-07,대전지점,대전지점_사원1,강남_C_병원_6,일반의원,클로징,인장캡슐,400mg,54,115830,3
2025-03-09,경기남부,경기남부_1팀장,마포_B_병원_5,상급종합,피드백,베라스트정,600mg,561,353430,3
2025-03-16,충청지점,충청지점_사원6,상무_C_병원_2,일반의원,시연,아키정,100mg,60,90000,3
2025-03-16,충청지점,충청지점_사원6,상무_C_병원_2,일반의원,시연,베라스트정,300mg,19,10070,3
2025-03-25,강원지점,강원지점_사원1,둔산_A_병원_6,종합병원,시연,아키정,100mg,160,240000,3
2025-03-25,강원지점,강원지점_사원1,둔산_A_병원_6,종합병원,시연,포트폴듀오정,150mg,55,23650,3
2025-03-08,광주지점,광주지점_사원6,둔산_C_병원_2,종합병원,클로징,포트폴듀오정,250mg,181,95930,3
2025-03-08,광주지점,광주지점_사원6,둔산_C_병원_2,종합병원,클로징,아키정,250mg,339,1084800,3
2025-03-13,대구지점,대구지점_사원2,춘천_C_병원_2,상급종합,클로징,아키정,100mg,453,679500,3
2025-03-31,경기남부,경기남부_사원1,상무_B_병원_7,일반의원,대면,아키정,250mg,42,134400,3
2025-03-13,광주지점,광주지점_1팀장,상무_C_병원_1,상급종합,대면,벨로정,2.5mg,894,312900,3
2025-03-13,광주지점,광주지점_1팀장,상무_C_병원_1,상급종합,대면,인장캡슐,200mg,960,1180800,3
2025-03-21,강원지점,강원지점_사원3,춘천_C_병원_6,종합병원,클로징,데이터패치,10매,216,648000,3
2025-03-21,강원지점,강원지점_사원3,춘천_C_병원_6,종합병원,클로징,베라스트정,600mg,160,100800,3
2025-03-11,서울2본부,서울2본부_사원1,수성구_D_병원_1,상급종합,PT,포트폴듀오정,250mg,150,79500,3
2025-03-18,서울1본부,서울1본부_사원4,둔산_B_병원_10,종합병원,대면,데이터패치,10매,360,1080000,3
2025-03-08,부산지점,부산지점_사원1,서초_C_병원_2,일반의원,접근,포트폴듀오정,150mg,39,16770,3
2025-03-10,충청지점,충청지점_사원5,해운대_A_병원_3,종합병원,시연,베라스트정,300mg,298,157940,3
2025-03-10,충청지점,충청지점_사원5,해운대_A_병원_3,종합병원,시연,담솔정,5mg,226,116390,3
2025-03-19,충청지점,충청지점_사원3,송파_D_병원_7,상급종합,접근,벨로정,2.5mg,957,334950,3
2025-03-16,대구지점,대구지점_사원1,강남_B_병원_3,종합병원,시연,포트폴듀오정,100mg,325,107250,3
2025-03-26,서울2본부,서울2본부_사원2,수원_A_병원_8,상급종합,PT,벨로정,2.5mg,200,70000,3
2025-03-31,서울1본부,서울1본부_사원7,해운대_A_병원_4,상급종합,컨택,포트폴듀오정,150mg,319,137170,3
2025-03-31,서울1본부,서울1본부_사원7,해운대_A_병원_4,상급종합,컨택,아키정,250mg,951,3043200,3
2025-03-11,경기북부,경기북부_사원2,수원_A_병원_3,상급종합,클로징,데이터패치,10매,818,2454000,3
2025-03-11,경기북부,경기북부_사원2,수원_A_병원_3,상급종합,클로징,담솔정,5mg,346,178190,3
2025-03-21,서울1본부,서울1본부_사원6,수성구_A_병원_2,종합병원,컨택,포트폴듀오정,50mg,318,73140,3
2025-03-26,광주지점,광주지점_1팀장,둔산_B_병원_2,상급종합,니즈환기,아키정,250mg,835,2672000,3
2025-03-26,광주지점,광주지점_1팀장,둔산_B_병원_2,상급종합,니즈환기,포트폴듀오정,150mg,121,52030,3
2025-03-03,대전지점,대전지점_사원4,상무_A_병원_5,상급종합,PT,포트폴듀오정,50mg,512,117760,3
2025-03-03,대전지점,대전지점_사원4,상무_A_병원_5,상급종합,PT,포트폴듀오정,250mg,544,288320,3
2025-03-01,서울1본부,서울1본부_사원7,서초_D_병원_6,종합병원,클로징,아키정,100mg,213,319500,3
2025-03-01,서울1본부,서울1본부_사원7,서초_D_병원_6,종합병원,클로징,담솔정,5mg,96,49440,3
2025-03-23,부산지점,부산지점_사원6,강남_B_병원_8,상급종합,접근,데이터패치,10매,487,1461000,3
2025-03-23,부산지점,부산지점_사원6,강남_B_병원_8,상급종합,접근,포트폴듀오정,150mg,645,277350,3
2025-03-29,충청지점,충청지점_사원2,둔산_C_병원_9,상급종합,니즈환기,포트폴듀오정,250mg,236,125080,3
2025-03-29,충청지점,충청지점_사원2,둔산_C_병원_9,상급종합,니즈환기,인장캡슐,200mg,200,246000,3
2025-03-14,대구지점,대구지점_사원6,춘천_B_병원_8,상급종합,컨택,아키정,250mg,487,1558400,3
2025-03-14,대구지점,대구지점_사원6,춘천_B_병원_8,상급종합,컨택,담솔정,10mg,644,548688,3
2025-03-05,경기남부,경기남부_사원6,강남_A_병원_1,일반의원,컨택,데이터패치,10매,40,120000,3
2025-03-16,강원지점,강원지점_1팀장,서초_D_병원_4,상급종합,피드백,포트폴듀오정,250mg,498,263940,3
2025-03-13,대구지점,대구지점_사원1,해운대_A_병원_2,일반의원,PT,담솔정,5mg,26,13390,3
2025-03-13,대구지점,대구지점_사원1,해운대_A_병원_2,일반의원,PT,벨로정,2.5mg,31,10850,3
2025-03-30,대구지점,대구지점_사원5,해운대_A_병원_7,종합병원,피드백,베라스트정,600mg,73,45990,3
2025-03-16,부산지점,부산지점_사원7,마포_D_병원_9,종합병원,시연,데이터패치,10매,330,990000,3
2025-03-28,경기북부,경기북부_1팀장,수원_A_병원_9,종합병원,접근,포트폴듀오정,100mg,105,34650,3
2025-03-28,경기북부,경기북부_1팀장,수원_A_병원_9,종합병원,접근,담솔정,5mg,252,129780,3
2025-03-06,서울1본부,서울1본부_사원7,강남_A_병원_9,종합병원,접근,베라스트정,600mg,352,221760,3
2025-03-16,서울2본부,서울2본부_1팀장,송파_C_병원_9,일반의원,PT,아키정,100mg,45,67500,3
2025-03-16,서울2본부,서울2본부_1팀장,송파_C_병원_9,일반의원,PT,아키정,250mg,10,32000,3
2025-03-23,경기남부,경기남부_1팀장,서초_A_병원_6,일반의원,피드백,인장캡슐,400mg,10,21450,3
2025-03-23,경기남부,경기남부_1팀장,서초_A_병원_6,일반의원,피드백,베라스트정,300mg,8,4240,3
2025-03-28,대전지점,대전지점_사원3,서초_C_병원_5,일반의원,컨택,인장캡슐,200mg,33,40590,3
2025-03-28,대전지점,대전지점_사원3,서초_C_병원_5,일반의원,컨택,포트폴듀오정,100mg,18,5940,3
2025-03-02,대구지점,대구지점_사원5,서초_D_병원_4,종합병원,클로징,포트폴듀오정,150mg,206,88580,3
2025-03-13,대전지점,대전지점_사원1,해운대_D_병원_7,종합병원,컨택,인장캡슐,400mg,116,248820,3
2025-03-13,대전지점,대전지점_사원1,해운대_D_병원_7,종합병원,컨택,포트폴듀오정,150mg,237,101910,3
2025-03-13,광주지점,광주지점_1팀장,마포_D_병원_5,상급종합,대면,인장캡슐,400mg,583,1250535,3
2025-03-04,경기남부,경기남부_사원1,송파_A_병원_2,일반의원,니즈환기,벨로정,2.5mg,15,5250,3
2025-03-29,강원지점,강원지점_사원3,춘천_B_병원_10,일반의원,시연,인장캡슐,200mg,18,22140,3
2025-03-29,강원지점,강원지점_사원3,춘천_B_병원_10,일반의원,시연,아키정,100mg,25,37500,3
2025-03-15,충청지점,충청지점_사원4,수원_B_병원_3,일반의원,접근,담솔정,5mg,18,9270,3
2025-03-11,대전지점,대전지점_사원5,마포_C_병원_9,상급종합,니즈환기,담솔정,5mg,792,407880,3
2025-03-11,대전지점,대전지점_사원5,마포_C_병원_9,상급종합,니즈환기,베라스트정,600mg,202,127260,3
2025-03-16,부산지점,부산지점_사원7,수성구_B_병원_1,일반의원,니즈환기,포트폴듀오정,150mg,16,6880,3
2025-03-16,부산지점,부산지점_사원7,수성구_B_병원_1,일반의원,니즈환기,베라스트정,600mg,43,27090,3
2025-03-04,경기남부,경기남부_사원4,송파_D_병원_10,상급종합,PT,담솔정,5mg,824,424360,3
2025-03-25,광주지점,광주지점_사원1,둔산_B_병원_3,일반의원,PT,인장캡슐,200mg,48,59040,3
2025-03-25,광주지점,광주지점_사원1,둔산_B_병원_3,일반의원,PT,인장캡슐,400mg,48,102960,3
2025-03-20,경기남부,경기남부_사원2,송파_A_병원_9,종합병원,피드백,아키정,250mg,193,617600,3
2025-03-20,경기남부,경기남부_사원2,송파_A_병원_9,종합병원,피드백,베라스트정,600mg,213,134190,3
2025-03-27,경기남부,경기남부_사원1,수원_D_병원_3,종합병원,대면,인장캡슐,200mg,314,386220,3
2025-03-04,부산지점,부산지점_사원4,수성구_B_병원_6,상급종합,니즈환기,포트폴듀오정,100mg,253,83490,3
2025-03-04,부산지점,부산지점_사원4,수성구_B_병원_6,상급종합,니즈환기,인장캡슐,200mg,244,300120,3
2025-03-10,충청지점,충청지점_사원7,춘천_C_병원_4,일반의원,접근,포트폴듀오정,50mg,49,11270,3
2025-03-17,경기북부,경기북부_1팀장,강남_C_병원_6,종합병원,컨택,포트폴듀오정,100mg,96,31680,3
2025-03-17,경기북부,경기북부_1팀장,강남_C_병원_6,종합병원,컨택,포트폴듀오정,250mg,67,35510,3
2025-03-01,서울2본부,서울2본부_사원5,마포_C_병원_4,상급종합,PT,담솔정,10mg,451,384252,3
2025-03-25,경기남부,경기남부_사원2,둔산_B_병원_8,상급종합,니즈환기,담솔정,10mg,505,430260,3
2025-03-25,경기남부,경기남부_사원2,둔산_B_병원_8,상급종합,니즈환기,인장캡슐,400mg,580,1244100,3
2025-03-02,경기북부,경기북부_사원2,송파_B_병원_2,종합병원,클로징,데이터패치,10매,174,522000,3
2025-03-29,부산지점,부산지점_1팀장,해운대_B_병원_7,일반의원,대면,포트폴듀오정,250mg,57,30210,3
2025-03-03,경기북부,경기북부_사원1,강남_C_병원_3,종합병원,접근,담솔정,5mg,231,118965,3
2025-03-26,경기남부,경기남부_사원6,해운대_B_병원_2,일반의원,클로징,담솔정,10mg,26,22152,3
2025-03-26,경기남부,경기남부_사원6,해운대_B_병원_2,일반의원,클로징,데이터패치,10매,34,102000,3
2025-03-12,부산지점,부산지점_1팀장,송파_D_병원_1,일반의원,피드백,아키정,100mg,26,39000,3
2025-03-15,강원지점,강원지점_1팀장,서초_A_병원_3,상급종합,클로징,데이터패치,10매,687,2061000,3
2025-03-01,대전지점,대전지점_사원7,상무_D_병원_2,일반의원,접근,아키정,250mg,44,140800,3
2025-03-01,대전지점,대전지점_사원7,상무_D_병원_2,일반의원,접근,인장캡슐,400mg,12,25740,3
2025-03-04,대구지점,대구지점_사원2,둔산_C_병원_7,상급종합,피드백,인장캡슐,400mg,572,1226940,3
2025-03-04,대구지점,대구지점_사원2,둔산_C_병원_7,상급종합,피드백,아키정,250mg,390,1248000,3
2025-03-30,서울2본부,서울2본부_사원2,수원_C_병원_5,상급종합,컨택,벨로정,2.5mg,884,309400,3
2025-03-02,서울1본부,서울1본부_사원2,둔산_B_병원_2,종합병원,컨택,베라스트정,300mg,87,46110,3
2025-03-02,서울1본부,서울1본부_사원2,둔산_B_병원_2,종합병원,컨택,포트폴듀오정,250mg,290,153700,3
2025-03-11,서울1본부,서울1본부_사원5,강남_D_병원_5,상급종합,니즈환기,포트폴듀오정,150mg,901,387430,3
2025-03-30,대구지점,대구지점_사원7,둔산_A_병원_9,종합병원,피드백,포트폴듀오정,100mg,352,116160,3
2025-03-30,대구지점,대구지점_사원7,둔산_A_병원_9,종합병원,피드백,아키정,100mg,327,490500,3
2025-03-24,대구지점,대구지점_사원7,해운대_B_병원_7,일반의원,니즈환기,포트폴듀오정,100mg,57,18810,3
2025-03-24,대구지점,대구지점_사원7,해운대_B_병원_7,일반의원,니즈환기,인장캡슐,400mg,49,105105,3
2025-03-16,강원지점,강원지점_사원6,상무_B_병원_8,상급종합,클로징,베라스트정,300mg,547,289910,3
2025-03-16,강원지점,강원지점_사원6,상무_B_병원_8,상급종합,클로징,포트폴듀오정,50mg,948,218040,3
2025-03-18,경기북부,경기북부_사원3,송파_B_병원_9,상급종합,대면,담솔정,5mg,211,108665,3
2025-03-28,경기남부,경기남부_사원5,송파_A_병원_1,일반의원,시연,아키정,100mg,19,28500,3
2025-03-28,경기남부,경기남부_사원5,송파_A_병원_1,일반의원,시연,베라스트정,300mg,20,10600,3
2025-03-05,서울2본부,서울2본부_사원3,해운대_D_병원_3,일반의원,대면,포트폴듀오정,250mg,44,23320,3
2025-03-20,서울1본부,서울1본부_사원7,마포_A_병원_1,종합병원,피드백,아키정,250mg,226,723200,3
